VendorID,lpep_pickup_datetime,Lpep_dropoff_datetime,Store_and_fwd_flag,RateCodeID,Pickup_longitude,Pickup_latitude,Dropoff_longitude,Dropoff_latitude,Passenger_count,Trip_distance,Fare_amount,Extra,MTA_tax,Tip_amount,Tolls_amount,Ehail_fee,Total_amount,Payment_type,Trip_type 


2,2014-09-01 00:00:00,2014-09-01 00:02:47,N,1,-73.950965881347656,40.723640441894531,-73.94049072265625,40.724655151367188,1,.65,4,0.5,0.5,1.12,0,,6.12,1,1,,
2,2014-09-01 00:00:00,2014-09-01 00:02:35,N,1,-73.918632507324219,40.75927734375,-73.913055419921875,40.768936157226563,5,.82,4.5,0.5,0.5,1,0,,6.5,1,1,,
2,2014-09-01 00:00:05,2014-09-01 00:18:08,N,1,-73.986015319824219,40.669368743896484,-74.004341125488281,40.721630096435547,4,4.25,16.5,0.5,0.5,3.4,0,,20.9,1,1,,
2,2014-09-01 00:00:06,2014-09-01 00:13:38,N,1,-73.949317932128906,40.713729858398438,-73.978584289550781,40.681247711181641,1,4.10,15,0.5,0.5,3.1,0,,19.1,1,1,,
2,2014-09-01 00:00:10,2014-09-01 00:07:52,N,1,-73.845001220703125,40.754974365234375,-73.834320068359375,40
