vendor_id, pickup_datetime, dropoff_datetime, passenger_count, trip_distance, pickup_longitude, pickup_latitude, rate_code, store_and_fwd_flag, dropoff_longitude, dropoff_latitude, payment_type, fare_amount, surcharge, mta_tax, tip_amount, tolls_amount, total_amount

VTS,2014-05-31 17:17:00,2014-05-31 17:17:00,2,0,0,0,1,,0,0,CSH,2.5,0,0.5,0,0,3
VTS,2014-05-31 17:07:00,2014-05-31 17:19:00,2,2.2200000000000002,-73.987039999999993,40.760120000000001,1,,-74.005549999999999,40.745609999999999,CSH,10.5,0,0.5,0,0,11
VTS,2014-05-31 16:29:00,2014-05-31 17:17:00,1,17.109999999999999,0,0,2,,-73.982200000000006,40.750920000000001,CRD,52,0,0.5,11.470000000000001,5.3300000000000001,69.299999999999997
VTS,2014-05-29 13:49:00,2014-05-29 14:03:00,1,0.81999999999999995,-73.983311999999998,40.734602000000002,1,,-73.995767000000001,40.736919999999998,CRD,9.5,0,0.5,1.8999999999999999,0,11.9
VTS,2014-05-29 13:56:00,2014-05-29 14:06:00,1,0.85999999999999999,-73.989924999999999,40.745145000000001,1,,-73.985974999999996,40.75494
