VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type

2,2016-11-01 00:39:48,2016-11-01 00:50:48,N,1,256,97,2,2.85,11,0.5,0.5,0,0,,0.3,12.3,2,1,,
2,2016-11-01 00:28:30,2016-11-01 00:40:44,N,1,92,223,1,6.20,19,0.5,0.5,0,0,,0.3,20.3,2,1,,
2,2016-11-01 00:03:45,2016-11-01 00:13:07,N,1,255,17,1,1.68,8.5,0.5,0.5,1.25,0,,0.3,11.05,1,1,,
2,2016-11-01 00:45:48,2016-11-01 01:00:43,N,1,97,89,1,4.14,14.5,0.5,0.5,0,0,,0.3,15.8,1,1,,
2,2016-11-01 00:27:21,2016-11-01 00:32:53,N,1,95,93,1,1.34,6.5,0.5,0.5,2,0,,0.3,9.8,1,1,,
2,2016-11-01 00:56:24,2016-11-01 00:59:25,N,1,260,260,1,.69,4.5,0.5,0.5,0,0,,0.3,5.8,2,1,,
2,2016-11-01 00:10:12,2016-11-01 00:16:13,N,1,52,66,1,1.55,7,0.5,0.5,0,0,,0.3,8.3,2,1,,
2,2016-11-01 00:20:57,2016-11-01 00:29:28,N,1,66,33,1,1.40,7.5,0.5,0.5,1.76,0,,0.3,10.56,1,1,,
2,2016-11-01 00:27:56,20
