vendor_id, pickup_datetime, dropoff_datetime, passenger_count, trip_distance, pickup_longitude, pickup_latitude, rate_code, store_and_fwd_flag, dropoff_longitude, dropoff_latitude, payment_type, fare_amount, surcharge, mta_tax, tip_amount, tolls_amount, total_amount

CMT,2014-07-10 10:07:55,2014-07-10 10:16:19,1,1.2,-73.981240999999997,40.781829000000002,1,N,-73.974051000000003,40.787320000000001,CSH,7.5,0,0.5,0,0,8
CMT,2014-07-10 09:06:52,2014-07-10 09:36:36,1,3.3999999999999999,-74.000952999999996,40.733972000000001,1,N,-73.970544000000004,40.764482000000001,CSH,19,0,0.5,0,0,19.5
CMT,2014-07-10 10:37:55,2014-07-10 10:49:25,1,1,-74.006416999999999,40.733199999999997,1,N,-73.999509000000003,40.723267,CSH,8.5,0,0.5,0,0,9
CMT,2014-07-10 12:43:30,2014-07-10 12:47:15,1,0.69999999999999996,-73.981444999999994,40.780760999999998,1,N,-73.974930999999998,40.788041999999997,CSH,5,0,0.5,0,0,5.5
CMT,2014-07-10 07:51:07,2014-07-10 07:57:56,1,1.1000000000000001,-74.013998000000001,40.713855000000002,1,N,-74.012623000
