VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type

2,2016-10-01 00:02:00,2016-10-01 00:04:45,N,1,129,129,1,.24,3.5,0.5,0.5,0,0,,0.3,4.8,2,1,,
2,2016-10-01 00:02:31,2016-10-01 00:13:43,N,1,74,116,1,2.59,10.5,0.5,0.5,1,0,,0.3,12.8,1,1,,
2,2016-10-01 00:12:12,2016-10-01 00:14:57,N,1,223,223,1,.56,4,0.5,0.5,1.06,0,,0.3,6.36,1,1,,
2,2016-10-01 00:01:18,2016-10-01 00:15:57,N,1,130,191,1,4.34,14.5,0.5,0.5,3,0,,0.3,18.8,1,1,,
2,2016-10-01 00:04:19,2016-10-01 00:13:24,N,1,41,74,1,1.46,8,0.5,0.5,0,0,,0.3,9.3,2,1,,
2,2016-10-01 00:03:54,2016-10-01 00:17:52,N,1,112,7,1,2.91,12.5,0.5,0.5,3.45,0,,0.3,17.25,1,1,,
2,2016-10-01 00:00:28,2016-10-01 00:06:41,N,1,82,83,1,.96,6,0.5,0.5,1.46,0,,0.3,8.76,1,1,,
2,2016-10-01 00:00:57,2016-10-01 00:02:44,N,1,74,75,1,.38,3.5,0.5,0.5,0,0,,0.3,4.8,2,1,,
2,2016-10-01 00:00:21,2
